,institution_name,univ_address,city,state,zipcode,chief_name,chief_title,website_url,admin_url,financial_url,app_url,county,longitude,latitude,
,Carlos Albizu University-San Juan,San Francisco St Old San Juan,San Juan,PR,00902-3711,"Ileana Rodriguez, Ed.D",President,http://www.albizu.edu,,,http://sju.albizu.edu,San Juan Municipio,-66.115431,18.465719,
,Caribbean University-Bayamon,"Carr 167  Km 21.2, Ave. Comerio",Bayamon,PR,00959-0493,Dr. Ana E. Cucurella-Adorno,President,http://www.caribbean.edu,http://www.caribbean.edu/Requisitos_de_Admision__.html,http://www.caribbean.edu/Ayudas_Economicas_Federales.html,http://www.caribbean.edu/Solicitud_de_Admision_Bayamon.html,Bayam�_n Municipio,-66.168249,18.382912,
,Caribbean University-Carolina,Calle Ignacio Arzuaga #208,Carolina,PR,985,Ana E. Cucurella,President,http://www.caribbean.edu,http://www.caribbean.edu/Requisitos_de_Admision__.html,http://www.caribbean.edu/Ayudas_Economicas_Federales.html,http://www.caribbean.edu/Solicitud_Carolina_Sub.html,Carolina Municipio,-65.95765,18.38746,
,Pontifical Catholic University of Puerto Rico-Arecibo,Carretera 662 KM 2.3,Arecibo,PR,00614-4045,Dr. Jose Arnaldo Torres,Rector,http://arecibo.pucpr.edu,,,,Arecibo Municipio,-66.679007,18.447041,
,Pontifical Catholic University of Puerto Rico-Ponce,2250 Las Americas Ave. Suite 608,Ponce,PR,00717-9997,Jorge I. Velez Arocho,President,http://www.pucpr.edu,,,,Ponce Municipio,-66.61791,18.00178,
,Centro de Estudios Multidisciplinarios-San Juan,1206  13th. Street  Ext San Agustin,San Juan,PR,00926-1931,Laura Delgado,Branch Director,http://www.cempr.edu,,,,San Juan Municipio,-66.010873,18.39031,
,Universidad Teologica del Caribe,"Road 848 Km. 0.5 Callejon Marquez, Bo. Saint Just",Trujillo Alto,PR,00978-0901,Francisco Ortiz,President,http://www.cbp.edu,,,,Trujillo Alto Municipio,-66.014483,18.370604,
,Colegio Universitario de San Juan,180 Jose Oliver St Tres Monjitas  Ind. Park,San Juan,PR,918,Deborah Drahus-Capo,Acting Chancellor,http://www.cunisanjuan.edu,,,,San Juan Municipio,-66.065241,18.426843,
,Universidad Metropolitana,Ave. Ana G. Mendez Km 0.3,Cupey,PR,00928-1345,Federico Matheu,Chancellor,http://www.suagm.edu/umet/index.asp,http://www.suagm.edu/umet/en/adm_admisiones.asp,http://www.suagm.edu/umet/en/adm_admisiones.asp,http://www.suagm.edu/umet/admisiones.asp?cn_id=544,San Juan Municipio,-66.061042,18.386652,
,Puerto Rico Conservatory of Music,951 Ave. Ponce de Leon,San Juan,PR,00907-3373,Maria Del Carmen Gil,Chancellor,http://www.cmpr.edu,http://www.cmpr.edu/admisiones,,,San Juan Municipio,-66.079861,18.454238,
,Center for Advanced Studies On Puerto Rico & the Caribbean,Calle Del Cristo #52,San Juan,PR,901,Arq. Miguel Rodriguez Lopez,Executive Director,http://ceaprc.org,http://www.ceaprc.org,http://www.ceaprc.org,,San Juan Municipio,-66.118227,18.466189,
,EDP College of Puerto Rico Inc-San Sebastian,Betances # 49,San Sebastian,PR,685,Dra. Melba Rivera Delgado,Chancellor,http://www.edpcollege.edu,,,,San Sebasti��n Municipio,-66.99488,18.34282,
,Emma's Beauty Academy-Mayaguez,Calle Munoz Rivera 9 Oeste,Mayaguez,PR,680,Carlos Ramos Camara,Vice President,http://www.emmasbeautyacademy.com,http://www.emmasbeautyacademy.com,http://www.emmasbeautyacademy.com,http://www.emmasbeautyacademy.com,Juana D�_az Municipio,-66.50417,18.04161,
,Escuela de Artes Plasticas de Puerto Rico,Barrio Ballaja Campo Del Morro,San Juan,PR,00902-1112,Marimar Benitez,Chancellor,http://www.eap.edu,http://www.eap.edu/es/admisiones.html,http://www.eap.edu/es/estudiantiles/informacioneconomica.html,,San Juan Municipio,-66.121103,18.467838,
,Instituto Tecnologico de Puerto Rico- Recinto de Manati,State Road 2  Km.43.7,Manati,PR,00674-1091,Hiram Maldonado Soto,Director,,,,,Manat�_ Municipio,-66.457032,18.4394,
,Sistema Universitario Ana G. Mendez,"Universidad Metropolitana, 1399 Ave. Ana G. M̩ndez",Rio Piedras,PR,00928-1345,Jose F. M̩ndez Gonz��lez,President,http://www.suagm.edu,,,,San Juan Municipio,-66.061042,18.386652,
,Huertas Junior College,#41 Hector R Bunker  St,Caguas,PR,725,"Edwin Ramos Rivera, Esq",President,http://www.huertas.edu,,,,Caguas Municipio,-66.031484,18.219116,
,Humacao Community College,Georgetti St. #69,Humacao,PR,792,Jorge E. Mojica Rodriguez,President,,,,,Humacao Municipio,-65.826558,18.148899,
,ICPR Junior College-Arecibo,20 San Patricio,Arecibo,PR,00614-0067,Ivette Charriez,Director,http://www.icprjc.edu,,,,Arecibo Municipio,-66.716046,18.472352,
,ICPR Junior College-Mayaguez,80 West McKinley St,Mayaguez,PR,00681-1108,Luz Milagros Ortiz,Director,http://www.icprjc.edu,,,,Mayag�_ez Municipio,-67.13712,18.201229,
,Instituto de Educacion Tecnica Ocupacional La Reine-Manati,Avenida Colon A 8,Manati,PR,00674-0000,Carmen Ocasio,Director,,,,,Manat�_ Municipio,-66.491582,18.430524,
,Hispanic American College,Calle Betances #94,Caguas,PR,725,Richard Thompson Parker,President,,,,,Caguas Municipio,-66.03958,18.23479,
,Instituto de Banca y Comercio Inc,1660 Calle Santa Ana,San Juan,PR,00909-2309,Guillermo Nigaglioni,President,http://www.ibanca.net,http://www.ibanca.net/contacto.php,,http://www.ibanca.net/admisiones/forma.php,San Juan Municipio,-66.06624,18.4432,
,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,"Urb. Vives, Final",Guayama,PR,00785-0000,Jaime A Colon Aponte,Director,,,,,Guayama Municipio,-66.1101,17.98,
,Instituto Tecnologico de Puerto Rico-Recinto de Ponce,4820 Candido Hoyos Urb. Perla Del Sur,Ponce,PR,00717-0306,Luis A. Torres Zayas,Director,,,,,Ponce Municipio,-66.6297,17.998334,
,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,Calle Alegria Final Urb las Virtudes,Rio Piedras,PR,924,Annie Mockford,Director,,,,,San Juan Municipio,-66.016987,18.412234,
,Inter American University of Puerto Rico-San German,Rd. 102 Km. 30.6,San German,PR,00683-9801,Prof. Agnes Mojica,Chancellor,http://www.sg.inter.edu,http://www.sg.inter.edu/admisiones/,http://www.sg.inter.edu/asistenciaeconomica/,http://admisiones.inter.edu/,San Germ��n Municipio,-67.049893,18.082183,
,Inter American University of Puerto Rico-Aguadilla,Barrio Corrales Sector Calero,Aguadilla,PR,602,Dr. Elie A. Agesilas,Chancellor,http://www.aguadilla.inter.edu,http://www.aguadilla.inter.edu/futuro_estudiante/index.php,http://www.aguadilla.inter.edu/futuro_estudiante/index_asisten.php,http://www.aguadilla.inter.edu/futuro_estudiante/index.php,Aguada Municipio,-67.19294,18.38169,
,Inter American University of Puerto Rico-Arecibo,Bo San Daniel Sector Las Canelas Carretera 2,Arecibo,PR,614,Dr. Rafael Ramirez-Rivera,Chancellor,http://www.arecibo.inter.edu,http://www.arecibo.inter.edu/servicios/admisiones.htm,http://www.arecibo.inter.edu/servicios/asiseco.htm,https://ocsbanp.inter.edu/pls/prod/bwskalog.P_DispLoginNon,Arecibo Municipio,-66.758676,18.478001,
,Inter American University of Puerto Rico-Barranquitas,Bo Helechal Carr 156 Interseccion 719,Barranquitas,PR,00794-0517,Dr. Irene Fernandez,Chancellor,http://www.br.inter.edu,http://www2.br.inter.edu/portal/index.php/Admisiones.html,http://www2.br.inter.edu/portal/index.php/asistencia-economica.html,http://admisiones.inter.edu/,Barranquitas Municipio,-66.30628,18.186624,
,Inter American University of Puerto Rico-Metro,Carretera #1 Km 16 3 Esq Calle Francisco Sein,San Juan,PR,00919-1293,Prof. Marilina Wayland,Chancellor,http://www.metro.inter.edu,http://www.metro.inter.edu/admisiones/index.htm,http://www.metro.inter.edu/ad/PRES%20ASIST%20ECON%200809.pdf,http://admisiones.inter.edu/,San Juan Municipio,-66.052628,18.419335,
,Inter American University of Puerto Rico-Ponce,104 Turpo Industrial Park Rd1,Mercedita,PR,00715-1602,Dra. Vilma E. Colon,Chancellor,http://www.ponce.inter.edu,http://ponce.inter.edu/html/admisiones.html,http://ponce.inter.edu/html/ayudas_economicas1.html,http://admisiones.inter.edu/,Ponce Municipio,-66.574053,18.008143,
,Inter American University of Puerto Rico-Central Office,Urb Jardines Metropolitanos Calle Galileo Final,San Juan,PR,00936-3255,Lic. Manuel J. Fernos,President,http://www.inter.edu,http://www.inter.edu/admisiones/index.asp,http://www.inter.edu/asistencia_economica/index.asp,http://admisiones.inter.edu/,San Juan Municipio,-66.069672,18.404131,
,Inter American University of Puerto Rico-Fajardo,Calle Union-Batey Central Carr 195,Fajardo,PR,00738-7003,Dr. Ismael Suarez,Chancellor,http://fajardo.inter.edu,http://fajardo.inter.edu/futuros_estudiantes/admisiones/requisitos.htm,http://fajardo.inter.edu/asistencia_economica.htm,http://admisiones.inter.edu/,Fajardo Municipio,-65.64759,18.32907,
,Inter American University of Puerto Rico-Guayama,Bo Machete Carr 744 Km 1.2,Guayama,PR,785,Prof. Carlos E. Colon-Ramos,Chancellor,http://www.guayama.inter.edu,http://www.guayama.inter.edu/admisiones.html,http://www.guayama.inter.edu/economica1.html,https://ocsbanp.inter.edu/pls/prod/bwskalog.P_DispLoginNon,Guayama Municipio,-66.1101,17.98,
,Inter American University of Puerto Rico-Bayamon,500 Dr. John Will Harris,Bayamon,PR,957,Prof. Juan F. Martinez,Chancellor,http://bc.inter.edu,http://bc.inter.edu/Admisiones/tabid/1095/Default.aspx,http://bc.inter.edu/AsistenciaEcon%C3%B3mica/tabid/1023/Default.aspx,http://admisiones.inter.edu/,Bayam�_n Municipio,-66.183024,18.350726,
,Inter American University of Puerto Rico-School of Law,Calle Federico Costa 170 Sector Tres Monjitas,San Juan,PR,00936-8351,Lic. Luis M. Negron-Portillo,Dean,http://www.derecho.inter.edu,http://www.derecho.inter.edu/admisiones.htm,http://www.derecho.inter.edu/asistencia_economica.htm,http://www.derecho.inter.edu/solicitud_admision.pdf,San Juan Municipio,-66.05019,18.39747,
,International Technical College,104 Loaiza Cordero St,San Juan,PR,00918-3325,Liza Y. Hernandez-Cortiella,President,http://intecpr.com,,,,San Juan Municipio,-66.06695,18.42258,
,Liceo de Arte y Tecnologia,405 Ponce de Leon Ave.,Hato Rey,PR,00919-2346,Carlos Manzanal,President,http://www.liceopr.edu.com,,,http://www.liceopr.edu.com,San Juan Municipio,-66.05652,18.420843,
,MBTI Business Training Institute,1256 Ponce de Leon Ave.,Santurce,PR,00907-3917,Dr. Harry Rodriguez,President,http://mbtipr.com,http://www.mbtipr.com,,,San Juan Municipio,-66.07281,18.44878,
,Modern Hairstyling Institute,Dr Veve 57,Bayamon,PR,960,Israel Berrios,President,,,,,Bayam�_n Municipio,-66.156474,18.399209,
,Modern Hairstyling Institute,Vista Azul Shopping Center #2 Km.30.0,Arecibo,PR,612,Israel N Berrios,President,http://www.lamodern.com,,,,Arecibo Municipio,-66.754165,18.476118,
,National University College-Bayamon,Carr. #2 Edificio National College Plaza,Bayam�_n,PR,960,Dra. Carmen Zoraida Claudio,President,http://www.nuc.edu,http://www.nuc.edu,http://www.nuc.edu,http://www.nuc.edu,Bayam�_n Municipio,-66.15615,18.396051,
,National University College-Arecibo,Arecibo Centro Plz Ave Manuel Perez Aviles,Arecibo,PR,612,Francisco Nunez Aquino,Executive Director,http://www.nuc.edu,http://www.nuc.edu,http://www.nuc.edu,http://www.nuc.edu,Arecibo Municipio,-66.72025,18.473845,
,Ponce Paramedical College Inc,1213 Acacia Street Villa Flores Urb,Ponce,PR,00716-2901,Mar�_a de los A. Pag��n Negr�_n,Operations Director,http://www.popac.edu,,,http://www.popac.edu,Ponce Municipio,-66.592596,18.017072,
,Ponce School of Medicine and Health Sciences,Urb Industrial Reparada Marginal St Lot 2,Ponce,PR,732,Joxel Garcia,President/Dean,http://www.psm.edu,http://www.psm.edu,http://www.psm.edu,http://www.psm.edu,Ponce Municipio,-66.596321,18.02738,
,University of Puerto Rico-Aguadilla,Belt St.,Ramey,PR,00604-0160,Ivelice Cardona,Acting Chancellor,http://www.uprag.edu,http://www.uprag.edu/index.php?page=admisiones,http://www.uprag.edu/index.php?page=funciones-8,http://patsiprod.upr.edu,Aguadilla Municipio,-67.142869,18.495939,
,University of Puerto Rico-Arecibo,Finca las Dunas Carr 653 Ruta 129 Km 8,Arecibo,PR,00614-4010,Juan Ramirez Silva,Chancellor,http://upra.edu,,,,Arecibo Municipio,-66.734833,18.465818,
,University of Puerto Rico-Bayamon,Road 174 #170 Minillas Industrial Park,Bayamon,PR,959,Arturo Avil̩s-Gonz��lez,Chancellor,http://www.uprb.edu/,http://www.upr.edu/estudiantes,http://www.uprb.edu/,http://www.uprb.edu/es/estudiantil/admisiones/documentos/ADMI-Tutorial.pdf,Bayam�_n Municipio,-66.143493,18.379156,
,University of Puerto Rico-Carolina,Carretera 887 Bo San Anton,Carolina,PR,00984-4800,Prof. Trinidad Fern��ndez,Interim Chancellor,http://www.uprc.edu,,,,Carolina Municipio,-65.972432,18.382185,
,University of Puerto Rico-Cayey,205 Antonio R. Barcelo Ave.,Cayey,PR,00736-9997,Dr. Ra̼l J. Castro Santiago,Acting Chancellor,http://www.cayey.upr.edu,http://www.cayey.upr.edu/admisiones,http://www.cayey.upr.edu/asistencia-economica,http://estudiantes.upr.edu/solicitud-upr.html,Cayey Municipio,-66.162048,18.115566,
,University of Puerto Rico-Central Administration,"Carr #1, Km 12.9 Terrenos Estacion Exp.  Agricola",San Juan,PR,00936-4984,Jose R. de la Torre,President,http://www.upr.edu,http://estudiantes.upr.edu/admisiones/index.php,http://www.upr.edu/?type=items&id=5&string=Asistencia+Econ%C3%B3mica,https://patsiprod.upr.edu/OA_HTML/OA.jsp?akRegionCode=IGS_PE_PERSON_REQUEST_PAGE&akRegionApplicationId=8405&OAPB=IGS_SS_BRAND&language_code=US&transac,San Juan Municipio,-66.070015,18.380864,
,University of Puerto Rico-Humacao,100 State Road 908,Humacao,PR,791,Dr. Carmen J. Hern��ndez,Chancellor,http://www.uprh.edu,http://www1.uprh.edu/admision/,http://www.uprh.edu/oficinas/a_economica/index.htm,http://estudiantes.upr.edu/admisiones/index.php,Humacao Municipio,-65.82704,18.15837,
,University of Puerto Rico-Utuado,Carr. # 10 Km. 52.2,Utuado,PR,641,Dr. Iris Mercado,Chancellor,http://www.uprutuado.edu/cormo.htm,,,,Utuado Municipio,-66.72228,18.266183,
,University of Puerto Rico-Mayaguez,259 Boulevard Alfonso Valdez,Mayaguez,PR,681,Dr. Miguel A. Munoz Munoz,Acting Chancellor,http://www.uprm.edu,http://admisiones.uprm.edu/,http://www.uprm.edu/financialaid/,,Mayag�_ez Municipio,-67.140882,18.210881,
,niversity of Puerto Rico-Medical Sciences,"Rio Piedras Medical Center, Americo Miranda Avenue",San Juan,PR,00936-5067,Rafael Rodriguez Mercado,Acting Chancellor,http://www.rcm.upr.edu,http://rcm.upr.edu/estudiantes/Admisiones/index.htm,http://rcm.upr.edu/estudiantes/AsistenciaEconomica/index.htm,http://rcm.upr.edu/estudiantes/Admisiones/index.htm,San Juan Municipio,-66.05958,18.391173,
,University of Puerto Rico-Ponce,2151 Santiago de los Caballeros Avenue,Ponce,PR,00716-9996,Carmen Bracero,Interim Chancellor,http://www.uprp.edu,http://www.upr.edu/?type=items&id=4&string=Admisiones,http://www.upr.edu/?type=items&id=5&string=Asistencia+Econ%C3%B3mica,http://estudiantes.upr.edu/admisiones/,Ponce Municipio,-66.607656,17.989472,
,University of Puerto Rico-Rio Piedras,39 Ponce de Leon  Ave,Rio Piedras,PR,00931-3300,Ana R. Guadalupe Qui̱ones,Acting Chancellor,http://www.uprrp.edu,http://daarrp.uprrp.edu/daa/requisitos_admision_documentos_necesarios.html,http://oficinafinanzas.uprrp.edu/fiscal.php,http://estudiantes.upr.edu,San Juan Municipio,-66.051949,18.404864,
,Universidad Del Este,Carr. # 190 Esq. Calle 220 Bo. Sabana Abajo,Carolina,PR,00985-0985,Alberto Maldonado,Chancellor,http://www.suagm.edu,,,,Carolina Municipio,-65.983422,18.415027,
,Ryder Memorial School for Practical Nursing,Calle Font Martelo #355,Humacao,PR,791,Jose R. Feliciano,Executive Director,,,,,Humacao Municipio,-65.82704,18.15837,
,Rogies School of Beauty Culture-Santurce,Ave Ponce de Leon 1315,San Juan,PR,00910-1828,Elba I. Santiago,Director,http://www.rogiesschool.com,http://www.rogiesschool.com,,,San Juan Municipio,-66.07215,18.44924,
,University of Sacred Heart,Calle Rosales Esq San Antonio Pda 26 1/2,Santurce,PR,907,Jose Jaime Rivera,President,http://www.sagrado.edu,http://sagrado.edu,,,San Juan Municipio,-66.064197,18.448144,
,Seminario Evangelico de Puerto Rico,776 Ponce de Leon Avenue,San Juan,PR,925,Dr. Sergio Ojeda,President,http://www.se-pr.edu,http://www.se-pr.edu/admisiones/index.htm,http://www.se-pr.edu/oficinas/administrativos.htm,http://www.se-pr.edu/files/solicitud_ingreso.pdf,San Juan Municipio,-66.04958,18.39659,
,Universidad Central Del Caribe,Ramon Ruiz Arnau University Hospital Laurel Ave,Bayamon,PR,00960-6032,Dr. Jos̩ Ginel Rodr�_guez,President,http://www.uccaribe.edu,http://www.uccaribe.edu,http://www.uccaribe.edu,,Bayam�_n Municipio,-66.155307,18.370134,
,Universidad Politecnica de Puerto Rico-Hato Rey Campus,377 Ponce de Leon Ave,Hato Rey,PR,919,Ernesto Vazquez-Barquet,President,http://www.pupr.edu,,,,San Juan Municipio,-66.108761,18.46604,
,Pontifical Catholic University of Puerto Rico-Mayaguez,482 Calle Ramon Emerito Betances  Sur,Mayaguez,PR,00680-1713,Dr. Mei-Ling Velazquez -Sepulveda,Acting Rector,http://www.pucpr.edu,,,,Mayag�_ez Municipio,-67.139034,18.20198,
,Universidad Del Turabo,Carr. # 189 Km 3.1,Gurabo,PR,00778-3030,Dennis Alicea,Chancellor,http://www.suagm.edu,,,,Gurabo Municipio,-65.979446,18.251416,
,College of Micronesia-FSM,Kolonia,Pohnpei,FM,96941,Spensin James,President,http://www.comfsm.fm,http://www.comfsm.fm/national/admissions.html,http://www.comfsm.fm/national/financial.html,http://www.comfsm.fm/national/admissions_forms.htm, ,158.212434,6.961034,
,Palau Community College,Medalaii,Koror,PW,96940,Patrick U. Tellei,President,http://www.palau.edu,,,, ,134.47199,7.342212,
,University of the Virgin Islands,2 John Brewers Bay,Charlotte Amalie,VI,00802-9990,David Hall,President,http://www.uvi.edu,http://www.uvi.edu/sites/uvi/Pages/Admissions-Home.aspx?s=PS,http://www.uvi.edu/sites/uvi/Pages/Financial_Aid-Home.aspx?s=PS,http://www.applyweb.com/apply/uviu/menu.html, ,-64.974612,18.341206,
,Stanford University, ,Stanford,CA,94305,John L Hennessy,President,http://www.stanford.edu/,http://admission.stanford.edu/,http://www.stanford.edu/dept/finaid/,http://www.stanford.edu/dept/uga/application/freshman/apply.html,Santa Clara County,-122.169912,37.428544,
,Purdue University-Main Campus,Hovde Hall of Administration,West Lafayette,IN,47907-2040,France A. Cordova,President,http://www.purdue.edu,http://www.purdue.edu/purdue/admissions/index.html,http://www.purdue.edu/dfa/,http://admissions.purdue.edu/apply_now/apply_now.html,Tippecanoe County,-86.9183,40.4345,
